location_id,quantity,occurrences,latitude,longitude
4038,1.0,111,45.472974,9.190946
3995,1.0,110,45.468702,9.182364
4542,1.0,112,45.73351,9.63701
14200,1.0,3,45.44241,9.145251
6862,1.0,5,45.465847,8.883337
14098,1.0,6,45.528865,9.330407
4830,1.0,111,45.31613,8.85573
5075,1.0,105,45.23637,9.40572
13973,1.0,12,45.704687,9.29427
7201,1.0,109,45.522864,9.089112
14163,1.0,4,45.425842,9.171401
14188,1.0,3,45.648373,9.617888
14162,1.0,4,45.834598,9.066279
6487,1.0,112,45.380066,9.792362
6740,1.0,4,45.468411,9.836198
5187,0.990990990990991,111,45.52616,9.33206
4853,0.9908256880733946,109,44.997924,8.992724
5476,0.9908256880733946,109,45.46051,9.13282
4836,0.9888888888888889,90,45.367109,9.187845
9756,0.9875,80,45.883942,8.539823
2896,0.9819819819819819,111,45.69533,9.69417
5221,0.9819819819819819,111,45.51505,9.3308
3217,0.9818181818181818,110,45.59103,9.49839
4142,0.981651376146789,109,45.47593,9.2212
4767,0.981651376146789,109,45.69879,8.4625
7309,0.9814814814814815,108,45.587111,9.077933
7364,0.9805825242718447,103,45.513712,9.105832
6478,0.9805825242718447,103,45.631342,9.053469
2964,0.9791666666666666,96,45.67999,10.01076
4590,0.972972972972973,111,45.64261,9.61555
5484,0.9724770642201835,109,45.43789,9.15455
6846,0.968421052631579,95,45.410886,9.123692
7177,0.9642857142857143,112,45.506205,9.222535
5174,0.9642857142857143,112,45.66115,9.22613
4583,0.963963963963964,111,45.599359,9.695931
3983,0.963963963963964,111,45.49791,9.14151
4624,0.9636363636363636,110,45.682895,9.610381
3168,0.9636363636363636,110,45.58393,9.48336
4388,0.963302752293578,109,45.464405,9.198942
3339,0.963302752293578,109,45.57301,9.060362
13711,0.9629629629629629,27,45.534166,9.190148
3481,0.9629629629629629,108,45.505483,9.093485
4304,0.9560439560439561,91,45.6672,9.30748
6686,0.9553571428571429,112,45.761983,8.766004
5651,0.954954954954955,111,45.61423,9.37097
7290,0.954954954954955,111,45.890795,8.519328
4944,0.9545454545454546,110,45.42956,9.10425
6625,0.9545454545454546,110,45.455177,9.216591
3154,0.9541284403669725,109,45.59597,9.37889
4831,0.9537037037037037,108,45.196258,8.923015
13811,0.9523809523809523,21,45.80561,9.19655
7349,0.9519230769230769,104,46.063687,8.699567
3431,0.9514563106796117,103,45.56781,8.96016
4618,0.9473684210526315,19,45.705995,9.594502
4900,0.9464285714285714,112,45.42981,9.08212
4209,0.9464285714285714,112,45.5359,9.22784
13009,0.9464285714285714,56,46.02171,9.782327
3065,0.9459459459459459,111,45.4026,9.6231
4150,0.944954128440367,109,45.46542,9.19068
3248,0.944954128440367,109,45.61438,9.45886
3769,0.9444444444444444,108,45.64806,9.13997
7361,0.941747572815534,103,45.690926,9.672889
4579,0.9369369369369369,111,45.57982,9.70876
4262,0.9369369369369369,111,45.56945,9.16446
7420,0.9369369369369369,111,45.455481,9.192695
4214,0.9363636363636364,110,45.544684,9.118032
5735,0.9351851851851852,108,45.67135,9.37311
7467,0.9333333333333333,105,45.452352,9.175525
6689,0.9279279279279279,111,45.695797,9.655911
5633,0.9279279279279279,111,45.62831,9.32583
10588,0.927536231884058,69,45.164153,8.815515
3330,0.9272727272727272,110,45.570156,8.926781
5478,0.9272727272727272,110,45.43832,9.17824
5169,0.9272727272727272,110,45.53634,9.28457
3856,0.926605504587156,109,45.69129,8.87236
3001,0.926605504587156,109,45.809101,9.898877
5403,0.926605504587156,109,45.80982,9.08209
7339,0.926605504587156,109,45.616043,9.464991
4866,0.926605504587156,109,44.85104,9.09746
4656,0.926605504587156,109,45.68097,9.55835
3632,0.926605504587156,109,45.48452,9.2055
13708,0.9259259259259259,27,45.427937,9.307152
6529,0.9230769230769231,104,45.511239,9.17722
4828,0.918918918918919,111,45.15509,8.95058
3169,0.918918918918919,111,45.594112,9.430671
4330,0.918918918918919,111,45.460915,9.200271
4593,0.918918918918919,111,45.59128,9.711448
6772,0.9166666666666666,108,45.551526,9.351311
7280,0.9166666666666666,12,45.523683,9.117294
13976,0.9166666666666666,12,45.400201,8.92891
5336,0.9108910891089109,101,45.53938,9.27511
5152,0.9107142857142857,112,45.52569,9.27122
4799,0.9107142857142857,112,45.28904,8.99289
2885,0.9107142857142857,112,45.66755,9.93253
5527,0.9099099099099099,111,45.453076,9.169689
3754,0.9099099099099099,111,45.659454,9.184052
4314,0.9099099099099099,111,45.56263,9.16749
6534,0.908256880733945,109,45.31546,9.203597
5733,0.9074074074074074,108,45.667885,9.37268
13810,0.9047619047619048,21,45.481068,9.196393
7418,0.9038461538461539,104,45.503898,9.206677
7374,0.9017857142857143,112,45.725636,9.013736
3540,0.900990099009901,101,45.55979,8.94978
6579,0.900990099009901,101,45.649362,9.205122
3181,0.9009009009009009,111,45.57684,9.53999
5209,0.9009009009009009,111,45.57718,9.262735
4697,0.9,110,45.42701,8.57844
3024,0.9,10,45.67268,9.66022
3174,0.9,20,45.54664,9.45482
5366,0.9,20,45.803433,9.105523
5463,0.9,110,45.4562,9.14167
7171,0.8981481481481481,108,45.279868,8.976364
4396,0.8942307692307693,104,45.45379,9.20779
4805,0.8928571428571429,112,45.420238,9.253586
5149,0.8918918918918919,111,45.611655,9.241453
6488,0.8918918918918919,111,45.521107,9.755198
4451,0.8918918918918919,111,45.39445,9.24478
2947,0.8918918918918919,111,45.62036,9.79928
4906,0.8918918918918919,111,45.38584,9.15503
3766,0.8918918918918919,111,45.626185,9.145681
4822,0.8910891089108911,101,45.69405,9.58303
3353,0.8909090909090909,110,45.631441,9.076238
7362,0.8899082568807339,109,45.580097,9.142937
5324,0.8888888888888888,108,45.52866,9.27347
3161,0.8888888888888888,108,45.545904,9.454166
13702,0.8888888888888888,27,45.063485,9.014891
4776,0.8888888888888888,108,46.26141,8.319118
4128,0.8888888888888888,108,45.46667,9.15672
4581,0.8865979381443299,97,45.64275,9.64765
4389,0.8865979381443299,97,45.45678,9.22355
5363,0.8839285714285714,112,45.97245,9.26268
4109,0.8839285714285714,112,45.47364,9.2333
5457,0.8839285714285714,112,45.43112,9.16304
5217,0.8828828828828829,111,45.51661,9.32704
4846,0.8828828828828829,111,45.103891,8.900603
6562,0.8818181818181818,110,45.66024,8.893599
3386,0.8818181818181818,110,45.616653,9.082129
7122,0.8818181818181818,110,46.099641,9.277247
11745,0.8805970149253731,67,45.571822,8.641009
13581,0.875,40,45.662969,10.050062
7402,0.875,112,45.442672,9.122622
5390,0.8738738738738738,111,45.80657,9.086568
4570,0.8738738738738738,111,45.57467,9.61399
7528,0.8737864077669902,103,45.587087,9.078766
4756,0.8727272727272727,110,45.59697,8.63602
4773,0.8712871287128713,101,46.13792,8.46161
6558,0.8703703703703703,108,45.659221,9.72256
4568,0.8703703703703703,108,45.66201,9.69704
6601,0.8703703703703703,108,45.498868,9.164947
4914,0.8703703703703703,108,45.440608,9.116937
3030,0.8660714285714286,112,45.50575,9.84547
6483,0.8636363636363636,110,45.640149,8.484265
5604,0.8636363636363636,110,45.444192,9.164527
5544,0.8623853211009175,109,45.45073,9.0971
5459,0.8571428571428571,7,45.411279,9.172089
5030,0.8571428571428571,112,45.17723,9.6404
3554,0.8571428571428571,112,45.51767,9.22599
3998,0.8558558558558559,111,45.49849,9.14148
12059,0.8548387096774194,62,45.651337,9.194157
9859,0.8533333333333334,75,45.28353,9.538376
7189,0.8518518518518519,108,45.532022,9.40926
5742,0.8518518518518519,108,45.55152,9.34887
4677,0.8518518518518519,108,45.60463,9.55348
13831,0.85,20,45.441965,9.173692
5062,0.8482142857142857,112,45.161298,9.701401
7510,0.8476190476190476,105,45.479867,9.227576
2900,0.8468468468468469,111,45.7085,9.69251
3849,0.8468468468468469,111,45.755687,8.865712
4938,0.8454545454545455,110,45.37343,9.212371
3008,0.8440366972477065,109,45.736099,9.74967
3783,0.8425925925925926,108,45.678693,9.12163
13753,0.84,25,45.577629,9.271738
4430,0.8392857142857143,112,45.35324,9.68731
3618,0.8392857142857143,112,45.504495,9.246351
6512,0.8392857142857143,112,45.432193,9.109172
7380,0.8392857142857143,112,45.331761,9.344335
9549,0.8390804597701149,87,45.908627,8.504045
4085,0.8378378378378378,111,45.48589,9.21853
4458,0.8378378378378378,111,45.44394,9.288
4170,0.8363636363636363,110,45.48561,9.33067
3763,0.8363636363636363,110,45.65203,9.15895
4824,0.8363636363636363,110,45.20287,9.16059
5467,0.8363636363636363,110,45.46362,9.1869
3899,0.8348623853211009,109,45.75579,8.87255
5519,0.8333333333333334,6,45.4737,9.14811
7105,0.8333333333333334,12,45.358414,9.328328
14109,0.8333333333333334,6,45.575995,9.822277
3898,0.8303571428571429,112,45.73174,8.98049
3562,0.8303571428571429,112,45.518927,9.226875
4559,0.8303571428571429,112,45.74779,9.61497
4952,0.8272727272727273,110,45.36126,9.21958
6476,0.8272727272727273,110,45.61608,9.072892
3832,0.8272727272727273,110,45.65663,8.84502
3484,0.8256880733944955,109,45.62562,8.91753
4257,0.8256880733944955,109,45.53617,9.18702
4933,0.8240740740740741,108,45.362085,9.219246
6938,0.8240740740740741,108,45.575305,9.25157
5083,0.8240740740740741,108,45.18175,9.48949
2905,0.8198198198198198,111,45.68099,9.72856
14010,0.8181818181818182,11,45.799591,9.840213
5574,0.8181818181818182,110,45.443142,9.165032
14012,0.8181818181818182,11,45.66628,9.675209
4838,0.8165137614678899,109,44.92962,9.01647
3229,0.8165137614678899,109,45.60112,9.45836
3467,0.8125,112,45.583828,8.9461
3293,0.8125,112,45.59492,9.13297
4405,0.8125,112,45.45825,9.18459
4591,0.8108108108108109,111,45.593432,9.65819
4946,0.8108108108108109,111,45.482126,8.943534
4133,0.8090909090909091,110,45.48226,9.15264
4477,0.8090909090909091,110,45.36546,9.541917
3668,0.8058252427184466,103,45.483951,9.207595
5325,0.8055555555555556,108,45.528401,9.273912
7058,0.8045977011494253,87,45.285438,9.866288
2886,0.8035714285714286,112,45.66871,9.92821
4693,0.8035714285714286,112,45.666621,8.61823
5176,0.8018018018018018,111,45.58155,9.2699
4937,0.8018018018018018,111,45.383623,9.15494
3617,0.8018018018018018,111,45.492928,9.236207
3173,0.8018018018018018,111,45.526492,9.375608
4628,0.8,5,45.731935,9.644176
5016,0.8,110,45.179316,9.647895
4751,0.8,110,45.4446,8.64478
14039,0.8,10,45.476082,9.166549
5266,0.8,110,45.64533,9.26546
2953,0.8,110,45.72922,9.90454
4035,0.7981651376146789,109,45.48241,9.16621
3311,0.7946428571428571,112,45.52764,9.04444
5032,0.7927927927927928,111,45.31149,9.48839
13408,0.7916666666666666,48,45.484303,9.217258
3371,0.7916666666666666,96,45.5249,9.06252
4631,0.7909090909090909,110,45.6652,9.63442
7144,0.7909090909090909,110,45.558118,9.11561
4288,0.7909090909090909,110,45.54707,9.23998
5304,0.7889908256880734,109,45.60204,9.26552
5225,0.7889908256880734,109,45.5235,9.3301
5715,0.7889908256880734,109,45.77829,9.30684
5432,0.7889908256880734,109,45.84203,9.06413
3854,0.7884615384615384,104,45.646824,8.723362
4988,0.7870370370370371,108,45.494908,9.054671
3576,0.7870370370370371,108,45.4779,9.20363
4714,0.7857142857142857,112,45.44779,8.63491
3615,0.7857142857142857,112,45.507942,9.223545
7548,0.7843137254901961,102,45.733362,9.732142
3924,0.7837837837837838,111,45.45378,9.21926
7424,0.7837837837837838,111,45.455607,9.175967
3434,0.7837837837837838,111,45.60987,8.85675
7085,0.7818181818181819,110,45.50525,9.331996
3792,0.7818181818181819,110,45.65974,9.15079
2945,0.7818181818181819,110,45.617948,9.799598
6796,0.780952380952381,105,45.44861,9.179793
3970,0.7777777777777778,108,45.49583,9.11478
5545,0.7777777777777778,108,45.45109,9.16074
3216,0.7767857142857143,112,45.544344,9.441637
4360,0.7747747747747747,111,45.4116,9.26866
5549,0.7747747747747747,111,45.46615,9.17727
5512,0.7747747747747747,111,45.458433,9.13115
2895,0.7727272727272727,110,45.6416,9.87942
3100,0.7727272727272727,110,45.536609,9.93281
4030,0.7727272727272727,110,45.49691,9.17381
3107,0.7706422018348624,109,45.347583,9.972012
5387,0.7685185185185185,108,45.76392,9.13186
4482,0.7678571428571429,112,45.34666,9.72236
4207,0.7678571428571429,112,45.54816,9.1062
3723,0.7678571428571429,112,45.68811,9.21589
4032,0.7669902912621359,103,45.4817,9.17915
3172,0.7657657657657657,111,45.54118,9.48174
5667,0.7657657657657657,111,45.65219,9.37362
3972,0.7657657657657657,111,45.51697,9.1205
5288,0.7647058823529411,102,45.67615,9.23791
3398,0.7636363636363637,110,45.62867,9.0215
4960,0.7636363636363637,110,45.46817,8.91758
6469,0.7636363636363637,110,45.666991,9.959214
5328,0.7636363636363637,110,45.473272,9.282361
5460,0.7614678899082569,109,45.46056,9.14532
3162,0.7614678899082569,109,45.5786,9.37866
4920,0.7567567567567568,111,45.369998,9.189523
3078,0.7545454545454545,110,45.59442,9.88901
4540,0.7523809523809524,105,45.94774,9.67602
4934,0.7523809523809524,105,45.42794,9.1032
5372,0.7522935779816514,109,45.79013,9.08488
3459,0.7522935779816514,109,45.58604,8.94449
5435,0.7522935779816514,109,45.84209,9.07746
4087,0.75,108,45.48011,9.22583
5530,0.75,104,45.45477,9.15246
13782,0.75,24,45.650803,9.362118
5027,0.7477477477477478,111,45.34946,9.32227
7152,0.7477477477477478,111,45.580102,9.261791
4589,0.7477477477477478,111,45.64923,9.60719
3940,0.7477477477477478,111,45.509778,9.176899
4644,0.7450980392156863,102,45.68181,9.55935
6906,0.7431192660550459,109,45.571708,8.64107
5711,0.7431192660550459,109,45.77166,9.32046
3515,0.7410714285714286,112,45.48311,9.20328
5455,0.7410714285714286,112,45.44797,9.12699
4442,0.7407407407407407,108,45.43421,9.42989
4685,0.7407407407407407,108,45.63709,9.61904
6978,0.7407407407407407,54,45.185511,9.15187
7518,0.7403846153846154,104,45.622275,9.310135
2910,0.7387387387387387,111,45.693289,9.655184
3102,0.7363636363636363,110,45.588668,9.882843
5080,0.7363636363636363,110,45.23185,9.39312
5028,0.7363636363636363,110,45.29424,9.38107
3272,0.7363636363636363,110,45.53356,9.40818
5482,0.7363636363636363,110,45.45452,9.12337
6884,0.7339449541284404,109,45.858344,9.152735
4981,0.7339449541284404,109,45.50617,8.901555
3267,0.7339449541284404,109,45.548536,9.387933
5400,0.7314814814814815,108,45.76342,9.13154
7259,0.7297297297297297,111,45.460736,8.709933
3602,0.7297297297297297,111,45.47984,9.20751
5230,0.7297297297297297,111,45.52384,9.32995
4599,0.7297297297297297,111,45.60556,9.61501
7224,0.7272727272727273,110,45.524032,9.240904
4381,0.7272727272727273,110,45.462096,9.191024
4386,0.7272727272727273,110,45.45747,9.20372
4188,0.7272727272727273,11,45.496725,9.241438
5096,0.7254901960784313,102,45.31008,9.498
3730,0.7247706422018348,109,45.688138,9.128066
4074,0.7247706422018348,109,45.48927,9.16345
4278,0.7247706422018348,109,45.53303,9.19334
4351,0.7238095238095238,105,45.43321,9.24419
6734,0.7227722772277227,101,45.409187,9.126955
5439,0.7222222222222222,108,45.71203,9.13001
6634,0.7207207207207207,111,45.573976,9.118488
2901,0.7207207207207207,111,45.7094,9.69512
3165,0.7207207207207207,111,45.63964,9.48321
3732,0.7207207207207207,111,45.61339,9.21042
7455,0.7181818181818181,110,45.97606,8.706075
3756,0.7181818181818181,110,45.65068,9.20537
2958,0.7181818181818181,110,45.879824,10.174609
3362,0.7181818181818181,110,45.553058,9.071808
9876,0.7162162162162162,74,45.555896,9.219664
6766,0.7142857142857143,7,45.511604,9.173815
13940,0.7142857142857143,14,45.439318,9.154515
6791,0.7117117117117117,111,45.572597,9.352942
13591,0.7105263157894737,38,45.684727,9.717169
2966,0.7090909090909091,110,45.639408,9.897588
7479,0.7087378640776699,103,45.264072,9.457628
13777,0.7083333333333334,24,45.506597,9.076618
13766,0.7083333333333334,24,45.747034,9.00288
5553,0.7083333333333334,24,45.44168,9.15363
4045,0.7058823529411765,17,45.47429,9.18879
3715,0.7053571428571429,112,45.688948,9.219357
7341,0.7053571428571429,112,45.542331,9.222759
7195,0.7053571428571429,112,45.494193,9.206138
3829,0.7047619047619048,105,45.70764,8.77831
3927,0.7037037037037037,108,45.467241,9.184272
4996,0.7037037037037037,108,45.48466,9.05305
3683,0.7037037037037037,108,45.51405,9.21757
7047,0.7019230769230769,104,45.430824,9.311316
7059,0.7019230769230769,104,45.453603,9.396348
14049,0.7,10,45.433199,9.17789
5054,0.7,110,45.177853,9.647074
2937,0.7,110,45.69843,9.8238
2938,0.7,110,45.8174,10.0751
5019,0.7,110,45.18654,9.47342
4543,0.6964285714285714,112,45.82014,9.59711
3142,0.6964285714285714,112,45.551465,9.384721
5443,0.6964285714285714,112,45.70394,9.03376
2890,0.6964285714285714,112,45.67044,9.92208
3595,0.6964285714285714,112,45.48108,9.19642
7381,0.696078431372549,102,45.452036,9.14766
5557,0.6944444444444444,108,45.46273,9.12781
3590,0.6944444444444444,108,45.50688,9.22981
4217,0.6944444444444444,108,45.54607,9.23787
4099,0.6944444444444444,108,45.46841,9.21005
3054,0.6936936936936937,111,45.51702,9.75252
7033,0.6936936936936937,111,45.463725,9.186131
3190,0.6936936936936937,111,45.525883,9.375984
7995,0.693069306930693,101,46.000485,8.745039
5171,0.6909090909090909,110,45.528672,9.276381
3380,0.6909090909090909,110,45.55625,8.97717
6910,0.6909090909090909,110,45.463859,9.185097
3101,0.6909090909090909,110,45.53694,9.93127
4232,0.6909090909090909,110,45.55246,9.14127
2980,0.6880733944954128,109,45.86405,9.88176
7064,0.6880733944954128,109,45.461514,9.135734
4653,0.6880733944954128,109,45.73693,9.5836
3031,0.6875,112,45.40151,9.69303
11628,0.6865671641791045,67,45.314946,9.51152
3044,0.6851851851851852,108,45.49813,9.6739
3698,0.6851851851851852,108,45.48916,9.1924
4401,0.6851851851851852,108,45.50758,9.42454
5415,0.6851851851851852,108,45.76578,8.99592
3861,0.6851851851851852,108,45.82185,8.82358
3205,0.684931506849315,73,45.496469,9.113667
7138,0.6846846846846847,111,45.235101,9.410778
3241,0.6831683168316832,101,45.605,9.55022
7520,0.6826923076923077,104,45.538269,9.186972
4833,0.6818181818181818,110,45.343008,9.198631
3485,0.6818181818181818,110,45.651871,8.784862
4612,0.6818181818181818,110,45.607655,9.625706
3396,0.6818181818181818,110,45.62623,9.0355
4319,0.6818181818181818,88,45.55557,9.21572
5576,0.6808510638297872,94,45.43361,9.18324
9722,0.6790123456790124,81,45.447934,9.126916
3359,0.6788990825688074,109,45.570365,9.026803
5102,0.6788990825688074,109,45.17385,9.44157
4604,0.6785714285714286,112,45.590006,9.60506
2944,0.6770833333333334,96,45.7787,10.02196
3469,0.6761904761904762,105,45.60799,8.84578
6575,0.6759259259259259,108,45.281282,8.749117
3175,0.6759259259259259,108,45.60748,9.519125
3453,0.6759259259259259,108,45.62875,8.8427
4959,0.6759259259259259,108,45.488927,9.010131
3567,0.6759259259259259,108,45.48988,9.20501
5593,0.6759259259259259,108,45.44247,9.15694
5235,0.6759259259259259,108,45.58584,9.27402
6776,0.6756756756756757,111,45.577246,9.266727
6612,0.6756756756756757,111,45.562521,9.078635
6624,0.6756756756756757,111,45.49608,9.133572
4225,0.6756756756756757,111,45.55318,9.20118
3126,0.6756756756756757,111,45.5184,9.75553
7419,0.6756756756756757,74,45.668622,8.88336
4507,0.6730769230769231,104,45.433846,9.261251
4720,0.6727272727272727,110,45.44343,8.61112
3504,0.6727272727272727,110,45.60052,8.89385
3785,0.6727272727272727,110,45.59414,9.19143
5508,0.6727272727272727,110,45.41632,9.1773
3393,0.6727272727272727,110,45.62588,9.02508
6785,0.6727272727272727,110,45.505302,9.222722
4244,0.6727272727272727,110,45.542019,9.224798
6518,0.6702127659574468,94,45.283606,9.36335
5269,0.6699029126213593,103,45.52817,9.27423
2992,0.6697247706422018,109,45.73909,9.71935
6995,0.6697247706422018,109,45.572178,9.356506
3327,0.6697247706422018,109,45.527515,9.042657
4790,0.6696428571428571,112,45.31468,9.26776
4549,0.6696428571428571,112,45.65345,9.65005
5473,0.6696428571428571,112,45.474764,9.115493
5477,0.6666666666666666,111,45.46321,9.13446
4916,0.6666666666666666,111,45.369625,9.137077
13712,0.6666666666666666,27,45.452036,9.177606
14187,0.6666666666666666,3,45.606652,9.585623
9349,0.6666666666666666,90,45.478144,9.175149
4571,0.6666666666666666,111,45.64927,9.65344
13767,0.6666666666666666,24,45.569977,9.766179
2912,0.6666666666666666,111,45.71846,9.6825
4210,0.6666666666666666,108,45.53427,9.23179
6586,0.6636363636363637,110,45.459874,9.09521
4534,0.6636363636363637,110,45.731028,9.611002
4608,0.6636363636363637,110,45.67208,9.60979
7344,0.6636363636363637,110,45.467965,9.196427
4779,0.6634615384615384,104,45.922676,8.553529
3546,0.6633663366336634,101,45.545463,8.882903
3953,0.6607142857142857,112,45.50259,9.15677
4253,0.6607142857142857,112,45.54289,9.17258
7227,0.6605504587155964,109,45.528204,9.160984
3349,0.6576576576576577,111,45.57719,9.07295
5371,0.6574074074074074,108,45.720032,9.169823
4022,0.6574074074074074,108,45.48018,9.17128
6795,0.6571428571428571,70,45.371532,9.168589
5153,0.6571428571428571,105,45.480773,9.273369
3351,0.6571428571428571,105,45.61224,9.13161
5526,0.6517857142857143,112,45.46859,9.17623
3948,0.6513761467889908,109,45.49846,9.18431
6563,0.6504854368932039,103,45.629503,9.033921
13842,0.65,20,45.500751,9.128717
3182,0.6486486486486487,111,45.61056,9.51325
2918,0.6486486486486487,111,45.696725,9.671448
4733,0.6486486486486487,111,45.79014,8.53965
4843,0.6481481481481481,108,45.222748,9.327059
3346,0.6481481481481481,108,45.52905,9.0435
3974,0.6454545454545455,110,45.472446,9.174491
5060,0.6454545454545455,110,45.13582,9.684154
3180,0.6428571428571429,112,45.545241,9.43656
13680,0.6428571428571429,28,45.441915,9.155069
3573,0.6428571428571429,112,45.63985,9.18342
6474,0.6428571428571429,112,45.485847,9.163145
13937,0.6428571428571429,14,45.470672,9.246236
3292,0.6428571428571429,112,45.596986,9.143466
4975,0.6422018348623854,109,45.507132,8.947349
3287,0.6396396396396397,111,45.57433,9.08162
4338,0.6388888888888888,108,45.45601,9.22794
3799,0.6363636363636364,110,45.66123,9.155616
5167,0.6363636363636364,110,45.52211,9.27567
5686,0.6363636363636364,110,45.80995,9.42376
5694,0.6363636363636364,110,45.806129,9.401788
6882,0.6363636363636364,77,46.134631,9.589099
7390,0.6346153846153846,104,45.516667,9.155743
5619,0.6339285714285714,112,45.73452,9.27365
3344,0.6330275229357798,109,45.551758,9.02219
4122,0.6330275229357798,109,45.463623,9.188344
3114,0.6330275229357798,109,45.34725,9.97049
5412,0.6310679611650486,103,45.770946,9.011869
3665,0.6310679611650486,103,45.48215,9.19869
4043,0.6310679611650486,103,45.50257,9.16562
4326,0.6310679611650486,103,45.44922,9.18795
3186,0.6306306306306306,111,45.56431,9.54188
5237,0.6306306306306306,111,45.5906,9.24849
2934,0.6306306306306306,111,45.6847,9.65868
4490,0.6296296296296297,108,45.4129,9.43004
4901,0.625,112,45.38984,9.17122
6600,0.625,104,45.56979,9.241842
6993,0.625,96,46.127612,9.28205
6688,0.625,104,45.51972,9.14396
6639,0.6238532110091743,109,45.483225,9.202827
5748,0.6237623762376238,101,45.54917,9.34223
3649,0.6216216216216216,111,45.529769,9.16438
3487,0.6213592233009708,103,45.6116,8.85079
6694,0.6213592233009708,103,45.441655,9.153677
3513,0.6203703703703703,108,45.59274,8.94885
3952,0.6190476190476191,105,45.49946,9.15087
5591,0.6185567010309279,97,45.46114,9.18626
9832,0.618421052631579,76,45.627132,8.711278
4216,0.6181818181818182,110,45.525536,9.251812
4744,0.6181818181818182,110,45.44418,8.62664
3461,0.6160714285714286,112,45.614074,8.914864
4691,0.6160714285714286,112,45.43233,8.61961
3712,0.6160714285714286,112,45.70264,9.28307
3408,0.6146788990825688,109,45.57573,9.10171
3113,0.6146788990825688,109,45.349636,9.968025
5584,0.6126126126126126,111,45.452917,9.166705
5210,0.6126126126126126,111,45.524462,9.331241
4356,0.6126126126126126,111,45.46029,9.18902
3876,0.6126126126126126,111,45.96467,8.85415
5404,0.6126126126126126,111,45.81485,9.0841
3128,0.6111111111111112,108,45.70733,9.75992
13221,0.6111111111111112,54,45.455616,9.110921
7255,0.6111111111111112,108,45.890795,8.519328
6559,0.6111111111111112,108,45.159451,9.137027
3988,0.6095238095238096,105,45.432421,9.355344
3289,0.6090909090909091,110,45.624517,9.033903
5365,0.6090909090909091,110,46.15357,9.33281
4793,0.6090909090909091,110,45.16421,9.1341
3746,0.6090909090909091,110,45.588058,9.227004
4553,0.6071428571428571,112,45.94785,9.67433
3177,0.6063829787234043,94,45.53849,9.373218
3406,0.6055045871559633,109,45.578763,9.119999
5718,0.6055045871559633,109,45.72478,9.41659
7236,0.6055045871559633,109,45.465507,9.191372
9717,0.6049382716049383,81,45.690254,8.745284
5084,0.6036036036036037,111,45.31374,9.50197
9496,0.6022727272727273,88,45.838211,9.071739
4154,0.6019417475728155,103,45.465508,9.229743
3123,0.6018518518518519,108,45.503393,9.627508
3630,0.6018518518518519,108,45.48386,9.20511
7504,0.6018518518518519,108,45.182163,9.494531
14041,0.6,10,45.487734,8.973659
3104,0.6,5,45.621512,9.759717
5151,0.6,105,45.48943,9.296756
4073,0.6,10,45.500766,9.155134
4803,0.6,110,45.35864,9.05376
13749,0.6,25,45.4188,9.178099
6524,0.5982142857142857,112,45.803057,9.220764
6921,0.5982142857142857,112,45.393485,9.174244
4484,0.5982142857142857,112,45.362083,9.686891
4238,0.5980392156862745,102,45.5617,9.21283
4650,0.5963302752293578,109,45.6848,9.45977
9420,0.5955056179775281,89,45.784829,9.072016
6914,0.5945945945945946,111,45.311941,9.496694
3057,0.5945945945945946,111,45.39592,9.63972
3771,0.5925925925925926,108,45.619344,9.214759
5741,0.5925925925925926,108,45.69129,9.40798
3125,0.5925925925925926,108,45.59326,9.75199
3742,0.5909090909090909,110,45.649694,9.220962
4964,0.5909090909090909,110,45.46656,8.8827
3478,0.5909090909090909,110,45.65962,8.7869
5498,0.5909090909090909,110,45.46603,9.13662
4860,0.5909090909090909,110,45.18588,9.15477
3042,0.5892857142857143,112,45.42799,9.7042
3868,0.5892857142857143,112,45.797918,8.705812
6503,0.5892857142857143,112,45.538064,9.23456
4112,0.5876288659793815,97,45.480933,9.223338
12047,0.5873015873015873,63,45.462433,9.205624
2996,0.5871559633027523,109,45.7343,9.72847
3631,0.5855855855855856,111,45.497117,9.192027
4926,0.5855855855855856,111,45.394369,9.169717
3614,0.5855855855855856,111,45.49494,9.20465
7176,0.5855855855855856,111,45.478049,9.176668
13536,0.5853658536585366,41,45.550291,9.256478
4450,0.5851063829787234,94,45.296236,9.75411
13984,0.5833333333333334,12,45.46022,9.165824
5472,0.5833333333333334,108,45.47253,9.14401
4438,0.5825242718446602,103,45.44214,9.28759
5256,0.5818181818181818,110,45.610552,9.240659
5005,0.5818181818181818,110,45.21404,9.57396
7124,0.5818181818181818,110,45.478132,8.695229
3967,0.5818181818181818,110,45.48062,9.17724
6974,0.5818181818181818,110,45.489134,9.329854
5618,0.5803571428571429,112,45.591618,9.333154
6526,0.5803571428571429,112,45.850837,9.274164
9718,0.5802469135802469,81,45.27066,9.529911
3891,0.5789473684210527,19,45.83268,8.83455
7283,0.5779816513761468,109,45.67331,9.240605
6599,0.5779816513761468,109,45.396117,8.510827
3976,0.5779816513761468,109,45.49635,9.17167
5588,0.5769230769230769,104,45.46567,9.18199
13722,0.5769230769230769,26,45.31358,9.02332
3762,0.5765765765765766,111,45.617234,9.206598
5380,0.5765765765765766,111,45.807794,9.088457
7183,0.5765765765765766,111,45.56898,9.18605
6693,0.5765765765765766,111,45.529465,9.169317
3853,0.5765765765765766,111,45.90133,8.90303
